0,1,2,3,4,5
0.33990148,0.9710145,0.110687025,0.12230216,0.11340206,0.18333334
0.3448276,0.98550725,0.11832061,0.1294964,0.11597938,0.21944444
0.36699507,0.9710145,0.110687025,0.11151079,0.12628865,0.275
0.4039409,0.9710145,0.259542,0.2410072,0.24742268,0.39444444
0.4187192,0.9130435,0.25572518,0.3057554,0.29123712,0.43333334
0.41379312,0.942029,0.11832061,0.18705036,0.17010309,0.50555557
0.41379312,0.95652175,0.110687025,0.17985612,0.2242268,0.46666667
0.43349755,0.89855075,0.33587787,0.31294963,0.28865978,0.44722223
0.4359606,0.85507244,0.259542,0.2733813,0.3170103,0.4611111
0.4359606,0.89855075,0.27099237,0.31654677,0.31958762,0.48333332
0.44827586,0.9130435,0.27480915,0.25539568,0.25515464,0.44722223
0.46059114,0.89855075,0.32824427,0.3057554,0.29896906,0.44166666
0.4507389,0.89855075,0.3091603,0.38489208,0.34536082,0.44444445
0.44827586,0.942029,0.33587787,0.34532374,0.32474226,0.42777777
0.44827586,0.95652175,0.3244275,0.34892085,0.3015464,0.425
0.45812806,0.9130435,0.34351146,0.34532374,0.3427835,0.43333334
0.45320198,0.9130435,0.33206108,0.31654677,0.28608248,0.4138889
0.45812806,0.9130435,0.36641222,0.36330935,0.34020618,0.41666666
0.45320198,0.9710145,0.370229,0.36330935,0.34020618,0.4138889
0.45320198,0.98550725,0.33206108,0.37769786,0.36340207,0.41666666
0.46059114,0.98550725,0.35496184,0.38129497,0.40463918,0.41111112
0.46059114,0.98550725,0.2977099,0.31654677,0.3273196,0.39722222
0.46305418,0.9130435,0.34351146,0.33093524,0.33247423,0.38055557
0.45320198,0.95652175,0.3816794,0.36690646,0.34536082,0.3861111
0.44581282,0.942029,0.32824427,0.5,0.45618558,0.3861111
0.44581282,0.95652175,0.370229,0.3561151,0.33247423,0.38055557
0.45566502,0.85507244,0.5152672,0.4820144,0.4484536,0.3638889
0.46305418,0.85507244,0.48854962,0.5179856,0.46907216,0.3611111
0.46551725,0.9130435,0.47328243,0.4820144,0.4458763,0.3611111
0.4679803,0.9710145,0.49618322,0.5143885,0.48195875,0.3611111
0.47044334,0.98550725,0.48473284,0.47841728,0.5025773,0.39444444
0.47044334,0.98550725,0.41984734,0.44604316,0.40206185,0.38333333
0.4679803,0.95652175,0.519084,0.4856115,0.4484536,0.3888889
0.46551725,0.95652175,0.48091602,0.5215827,0.5128866,0.3861111
0.47044334,0.85507244,0.5305343,0.4964029,0.46391752,0.37222221
0.4679803,0.79710144,0.49618322,0.51079136,0.48195875,0.37777779
0.47044334,0.8695652,0.48473284,0.49280575,0.47680414,0.36944443
0.47536945,0.8405797,0.52671754,0.5143885,0.53608245,0.375
0.47783253,0.8405797,0.49618322,0.52517986,0.5103093,0.3638889
0.4827586,0.8405797,0.5152672,0.528777,0.5618557,0.35277778
0.48029557,0.8405797,0.48473284,0.53956836,0.556701,0.35555556
0.48768473,0.82608694,0.59923667,0.5611511,0.5902062,0.34166667
0.48029557,0.82608694,0.5458015,0.57194245,0.5618557,0.3611111
0.4827586,0.82608694,0.6603053,0.61870503,0.5798969,0.36666667
0.47536945,0.89855075,0.66793895,0.63309354,0.62113404,0.36944443
0.4827586,0.82608694,0.66412216,0.6223022,0.6082474,0.36944443
0.48522168,0.8405797,0.6908397,0.6582734,0.6546392,0.3638889
0.48522168,0.8405797,0.60687023,0.64028776,0.68041235,0.36666667
0.4827586,0.884058,0.648855,0.64028776,0.6159794,0.3638889
0.47783253,0.942029,0.60687023,0.60071945,0.58247423,0.36666667
0.4827586,0.89855075,0.57633585,0.5467626,0.53608245,0.3638889
0.48522168,0.8695652,0.58778626,0.58633095,0.5927835,0.3638889
0.48768473,0.82608694,0.59923667,0.57913667,0.6030928,0.35555556
0.48522168,0.9130435,0.57251906,0.58633095,0.6185567,0.35555556
0.48522168,0.89855075,0.6450382,0.60431653,0.66494846,0.35
0.48522168,0.92753625,0.6259542,0.61870503,0.63917524,0.3472222
0.48522168,0.9710145,0.5648855,0.5683453,0.67525774,0.35
0.4827586,0.98550725,0.51145035,0.5071942,0.5489691,0.35
0.4827586,0.9710145,0.54198474,0.62589926,0.6984536,0.34444445
0.49507388,0.92753625,0.63740456,0.6151079,0.71649486,0.35
0.48768473,0.9710145,0.46946564,0.57194245,0.75,0.33333334
0.48768473,0.95652175,0.4389313,0.44604316,0.55927837,0.32222223
0.49014777,0.9710145,0.52671754,0.49280575,0.58247423,0.33055556
0.49507388,0.9710145,0.51145035,0.5323741,0.5902062,0.35
0.49507388,0.98550725,0.46946564,0.4964029,0.52577317,0.3361111
0.50246304,0.98550725,0.5152672,0.4820144,0.53608245,0.3472222
0.50246304,0.98550725,0.47709924,0.5827338,0.6572165,0.3472222
0.50985223,0.98550725,0.65267175,0.6115108,0.6340206,0.34444445
0.5049261,0.98550725,0.40076336,0.5467626,0.5438144,0.34444445
0.50985223,0.98550725,0.55725193,0.5467626,0.5927835,0.35277778
0.49753696,0.98550725,0.4274809,0.5143885,0.5489691,0.31944445
0.5073892,0.92753625,0.5801527,0.58992803,0.6597938,0.35
0.50246304,0.8405797,0.519084,0.55755395,0.63659793,0.35277778
0.4827586,0.884058,0.5610687,0.52517986,0.7010309,0.35833332
0.4729064,0.9130435,0.5839695,0.60431653,0.7087629,0.3888889
0.4827586,0.884058,0.63740456,0.70143884,0.68041235,0.3861111
0.48522168,0.8695652,0.6870229,0.6438849,0.62371135,0.3861111
0.4729064,0.8405797,0.64122134,0.64028776,0.6185567,0.41111112
0.47783253,0.884058,0.53435117,0.5647482,0.6005155,0.4
0.48768473,0.92753625,0.45419848,0.48920864,0.4742268,0.3611111
0.49507388,0.92753625,0.519084,0.49280575,0.4742268,0.35555556
0.50246304,0.942029,0.6603053,0.62589926,0.6572165,0.34166667
0.5049261,0.9710145,0.5954198,0.60071945,0.5953608,0.35833332
0.5147783,0.9710145,0.6221374,0.6079137,0.6520619,0.35
0.5221675,0.9710145,0.6755725,0.64028776,0.6443299,0.35277778
0.5270936,0.98550725,0.67175573,0.64748204,0.685567,0.35
0.52955663,0.98550725,0.7366412,0.6906475,0.6984536,0.35277778
0.5320197,0.98550725,0.7251908,0.72302157,0.7061856,0.36666667
0.51724136,0.82608694,0.70229006,0.7553957,0.83505154,0.40833333
0.49261084,0.82608694,0.7442748,0.7733813,0.77061856,0.46388888
0.4729064,0.89855075,0.5801527,0.676259,0.685567,0.48333332
0.45320198,0.92753625,0.41221374,0.57194245,0.6443299,0.45833334
0.46305418,0.8115942,0.47709924,0.44964027,0.45360824,0.43611112
0.45566502,0.79710144,0.5038168,0.47482014,0.46391752,0.44722223
0.44334975,0.76811594,0.46564886,0.4352518,0.45360824,0.44444445
0.44827586,0.82608694,0.38549617,0.41366905,0.4458763,0.43611112
0.43842363,0.8695652,0.3053435,0.3705036,0.378866,0.42777777
0.43103448,0.884058,0.35114503,0.35971224,0.3685567,0.48055556
0.4359606,0.8115942,0.2977099,0.31294963,0.28350514,0.44166666
0.43349755,0.8115942,0.22137405,0.29496402,0.29123712,0.46388888
0.41379312,0.89855075,0.20992367,0.25179857,0.29896906,0.48055556
0.39655173,0.95652175,0.27862597,0.2589928,0.26030928,0.45
0.39655173,0.92753625,0.1908397,0.23021583,0.24742268,0.51944447
0.40147784,0.89855075,0.21374045,0.2086331,0.25,0.525
0.39901477,0.85507244,0.08778626,0.19784172,0.20103092,0.45555556
0.38916257,0.884058,0.057251908,0.15827338,0.17783505,0.475
0.4039409,0.89855075,0.053435113,0.07913669,0.079896905,0.44722223
0.38916257,0.98550725,0.17557251,0.16906475,0.17783505,0.39444444
0.37931034,0.98550725,0.129771,0.15107913,0.16494845,0.48333332
0.36699507,0.98550725,0.08396947,0.08992806,0.09020618,0.45555556
0.38423645,1.0,0.09541985,0.12230216,0.12886597,0.4861111
0.36453202,1.0,0.09541985,0.086330935,0.09020618,0.375
0.37192118,1.0,0.15648855,0.17266187,0.18814433,0.44166666
0.36945814,0.98550725,0.16793893,0.18345323,0.185567,0.47777778
0.36945814,0.98550725,0.1870229,0.2086331,0.20360824,0.49722221
0.3546798,0.98550725,0.09541985,0.14748201,0.14690721,0.49166667
0.35714287,0.95652175,0.19465649,0.29496402,0.28350514,0.5222222
0.34236452,0.942029,0.22137405,0.26258993,0.29381442,0.51944447
0.34729064,0.9130435,0.17557251,0.24460432,0.25773194,0.51111114
0.317734,0.82608694,0.122137405,0.14028777,0.14948453,0.4888889
0.3226601,0.7536232,0.20229007,0.18705036,0.18041237,0.525
0.35714287,0.73913044,0.26335877,0.2733813,0.28865978,0.51111114
0.33743843,0.7536232,0.20992367,0.26618704,0.28350514,0.4861111
0.34236452,0.85507244,0.20229007,0.2266187,0.22680412,0.53055555
0.3448276,0.82608694,0.17175573,0.26258993,0.25773194,0.49166667
0.3448276,0.8695652,0.1870229,0.32733813,0.36597937,0.4888889
0.36699507,0.92753625,0.3091603,0.2877698,0.29639176,0.51666665
0.35714287,0.98550725,0.22519083,0.31654677,0.29639176,0.44722223
0.37192118,0.942029,0.27099237,0.26618704,0.26030928,0.525
0.3768473,0.8695652,0.29389313,0.2733813,0.25,0.44722223
0.36206895,0.884058,0.27480915,0.31294963,0.29123712,0.45555556
0.3817734,0.95652175,0.24809161,0.28057554,0.31958762,0.46666667
0.36699507,0.95652175,0.16030534,0.32733813,0.33247423,0.48333332
0.3866995,0.89855075,0.30152673,0.28057554,0.28092784,0.43611112
0.38916257,0.942029,0.26335877,0.2733813,0.26030928,0.42777777
0.39408866,0.95652175,0.21374045,0.28057554,0.26288658,0.42222223
0.40147784,0.92753625,0.26717559,0.25539568,0.23969072,0.375
0.4039409,0.95652175,0.3053435,0.28417265,0.28350514,0.4
0.39655173,0.98550725,0.3167939,0.3381295,0.35051546,0.38333333
0.41379312,0.92753625,0.34351146,0.39208633,0.34793815,0.39444444
0.41133004,0.9710145,0.33969465,0.32733813,0.34793815,0.375
0.41379312,0.942029,0.38931298,0.36330935,0.38917527,0.4027778
0.43103448,0.89855075,0.40839696,0.4172662,0.3943299,0.38333333
0.43103448,0.89855075,0.38931298,0.39928058,0.3685567,0.39166668
0.42610836,0.9130435,0.4351145,0.40647483,0.35824743,0.36666667
0.42857143,0.8695652,0.41984734,0.42805755,0.41494846,0.4027778
0.44581282,0.73913044,0.46183205,0.46402878,0.44072166,0.37222221
0.44581282,0.7826087,0.4923664,0.46043167,0.44329897,0.3638889
0.44334975,0.8405797,0.5534351,0.5215827,0.51804125,0.35277778
0.4359606,0.89855075,0.52671754,0.5,0.47680414,0.35833332
0.43842363,0.9130435,0.45801526,0.47122303,0.5515464,0.35555556
0.44334975,0.884058,0.46946564,0.47482014,0.45360824,0.35277778
0.44827586,0.85507244,0.5610687,0.52517986,0.5438144,0.35
0.45566502,0.8695652,0.60305345,0.5647482,0.5798969,0.35277778
0.46305418,0.79710144,0.5954198,0.5971223,0.5927835,0.35
0.46059114,0.79710144,0.58778626,0.5539568,0.52835053,0.3611111
0.4679803,0.8405797,0.66793895,0.62589926,0.6030928,0.35277778
0.47044334,0.884058,0.70610684,0.6618705,0.6340206,0.3611111
0.4729064,0.942029,0.7251908,0.6906475,0.66237116,0.35277778
0.48029557,0.9130435,0.65267175,0.6510791,0.6417526,0.35277778
0.48522168,0.884058,0.63740456,0.6151079,0.6340206,0.35277778
0.48768473,0.92753625,0.6603053,0.65467626,0.6469072,0.35277778
0.48029557,0.942029,0.5954198,0.58992803,0.5902062,0.3638889
0.48029557,0.95652175,0.5534351,0.5683453,0.564433,0.38333333
0.45320198,0.9710145,0.27099237,0.57194245,0.53350514,0.45
0.42118227,0.98550725,0.17175573,0.19424461,0.19072165,0.5222222
0.39655173,0.98550725,0.11832061,0.15107913,0.14690721,0.7027778
