0,1,2,3,4,5
0.1618229,0.5812093,0.05929514,0.15827478,0.1603669,0.8584097
0.15665478,0.5729829,0.12945715,0.14648308,0.14132038,0.94766474
0.17022906,0.60171694,0.18939015,0.18786141,0.17919493,0.95699644
0.16745411,0.52532536,0.151512,0.16446853,0.15734106,0.043490596
0.16506056,0.561267,0.12362424,0.20866574,0.20564842,0.9309387
0.1423154,0.5999723,0.17893806,0.176623,0.16458237,0.9415708
0.19646409,0.7068881,0.23623052,0.26249772,0.25389794,0.9295382
0.19949353,0.6885614,0.13248877,0.23230253,0.22915617,0.8896043
0.20844817,0.7092701,0.21561122,0.21424608,0.2068729,0.94436276
0.19082336,0.66891026,0.12951511,0.22315729,0.21996395,0.8806415
0.1857194,0.6606275,0.12172094,0.16988458,0.16215625,0.041712757
0.18334474,0.66952926,0.0953163,0.17031686,0.16904107,0.7802507
0.17160642,0.6493443,0.0676239,0.07204855,0.07141573,0.7336098
0.17970945,0.5903775,0.036805246,0.071625054,0.07218227,0.96423286
0.216366,0.6432409,0.06241934,0.082934946,0.08071965,0.07594415
0.18474562,0.6514234,0.11693307,0.12782128,0.11943613,0.14048494
0.20459197,0.6926211,0.1680352,0.16710776,0.15535405,0.14507458
0.17691414,0.7143411,0.20434688,0.21534953,0.20026341,0.17107895
0.2138958,0.6692555,0.2683534,0.2522739,0.22128464,0.18604136
0.19757919,0.7126796,0.25950146,0.292796,0.27699435,0.16281505
0.2082189,0.73853797,0.29981378,0.2867872,0.26355627,0.19486466
0.20162256,0.7899827,0.36431688,0.3487641,0.3244659,0.19896653
0.24572946,0.7755229,0.43403167,0.40355745,0.35382608,0.18206693
0.25962093,0.7625683,0.37622806,0.36084238,0.33873662,0.16693681
0.24870415,0.82524043,0.41887614,0.3959695,0.36227378,0.16422397
0.26033527,0.86425406,0.43035972,0.4010008,0.35484776,0.15510581
0.2672654,0.8976854,0.46120167,0.44234404,0.40889746,0.17476594
0.25353912,0.87487924,0.41738895,0.4233601,0.40296477,0.19061752
0.27321813,0.90152895,0.42981464,0.41330865,0.38410047,0.14733464
0.2902369,0.91482854,0.38141692,0.38786796,0.36828077,0.18292639
0.25722808,0.78204054,0.25691438,0.25018737,0.23477128,0.12697713
0.28140908,0.7638035,0.25924915,0.25896528,0.24592184,0.15027249
0.2832194,0.79617155,0.3033027,0.28439713,0.25860283,0.13140684
0.25809297,0.8350848,0.3839145,0.36102414,0.3290394,0.14287537
0.25573552,0.86563987,0.3271837,0.34257388,0.3252698,0.13785301
0.2593088,0.8597745,0.3227227,0.29994628,0.26524904,0.11158875
0.2775233,0.8859246,0.3365969,0.32256746,0.3000317,0.14778906
0.2662581,0.8565594,0.3188456,0.29876906,0.27004808,0.10955397
0.26406193,0.85774297,0.3482034,0.32875052,0.30100214,0.1310777
0.28651,0.84201956,0.31890708,0.32481235,0.31056678,0.12540625
0.29954907,0.8422541,0.32113507,0.30733195,0.28849238,0.14795452
0.29227623,0.8389859,0.30363277,0.29600993,0.2800236,0.1404634
0.30228546,0.8150526,0.3127198,0.29589698,0.2747622,0.12377754
0.27552906,0.8338218,0.31263226,0.29721102,0.27543086,0.12029362
0.27134946,0.86250323,0.3341043,0.3163412,0.29186904,0.11506454
0.2752326,0.84987444,0.3087269,0.2965546,0.2776066,0.13553694
0.27091947,0.81896996,0.2681843,0.27054814,0.25638038,0.12882443
0.2816522,0.8440043,0.27950773,0.26772383,0.24884805,0.16036104
0.2747139,0.85766,0.31352264,0.30102947,0.28166202,0.12021171
0.2527557,0.8585668,0.29505736,0.28452754,0.2656209,0.13358764
0.24778949,0.78870857,0.3174871,0.30538353,0.28685763,0.14064565
0.24456467,0.78998125,0.30771187,0.30392087,0.2884385,0.119990624
0.23076828,0.6875153,0.25035143,0.26488236,0.251928,0.096060865
0.22564425,0.71264154,0.25159043,0.26102948,0.24625762,0.13804261
0.43757725,0.8454193,0.111506745,0.117939256,0.11529559,0.15614973
0.4286413,0.78227276,0.11851876,0.12140464,0.118353575,0.12916158
0.40900686,0.820757,0.1321909,0.13804697,0.13359834,0.12709634
0.4299031,0.86513966,0.12525266,0.12312626,0.1188875,0.124312066
0.4400789,0.7994692,0.059360288,0.10459798,0.10440321,0.17383315
0.42455316,0.8300076,0.058110703,0.078881785,0.082514875,0.8175638
0.44627842,0.86116755,0.078093976,0.09664708,0.10071975,0.7958675
0.4099539,0.87841266,0.12794033,0.118464574,0.115598455,0.8032717
0.41551888,0.82006085,0.107585244,0.11117409,0.114241235,0.79743636
0.41430834,0.85524404,0.1111521,0.10613968,0.107212044,0.78294337
0.43027928,0.84921527,0.12432654,0.11747998,0.11832621,0.79208696
0.40556425,0.8886432,0.12725526,0.1300627,0.13211161,0.8000523
0.4028253,0.8237996,0.093920425,0.09139519,0.093206555,0.7778656
0.4199016,0.8050868,0.09770224,0.103200704,0.106692955,0.81609184
0.4080349,0.78632796,0.07425034,0.08806338,0.09119967,0.7488708
0.427072,0.76242906,0.04537963,0.06674496,0.07042732,0.32425955
0.3670358,0.73796934,0.054287713,0.061780896,0.062427398,0.11328163
0.36636677,0.7743108,0.07019492,0.07272155,0.07236228,0.16044897
0.37757835,0.86527675,0.0985763,0.10158209,0.09759239,0.14627725
0.38775888,0.81493336,0.11807493,0.11658835,0.11227123,0.18397652
0.40588433,0.8303027,0.10286362,0.104341954,0.10235695,0.20454715
0.40915206,0.8509204,0.12948962,0.13379905,0.13264103,0.27525917
0.39060038,0.84255606,0.13644369,0.14189547,0.13879772,0.25005856
0.38117748,0.8884117,0.16177006,0.16065559,0.15622106,0.25602448
0.27804407,0.72586596,0.21233435,0.30185607,0.30524373,0.96575737
0.26928952,0.7965867,0.34442088,0.32807106,0.31620649,0.9184475
0.25993055,0.7348068,0.32896164,0.32579583,0.31916177,0.0103124315
0.2736041,0.739585,0.32913673,0.343993,0.34315786,0.958371
0.2526197,0.7228848,0.36156777,0.35841158,0.34968683,0.014531399
0.24064794,0.69139665,0.30742013,0.37421525,0.3653258,0.028534964
0.26391244,0.7221746,0.24568771,0.27992404,0.27974266,0.97717786
0.24779373,0.73615754,0.27008665,0.31744307,0.31417033,0.96020234
0.27949104,0.7070437,0.36524945,0.35707673,0.35636505,0.97843456
0.2715205,0.6325318,0.3289696,0.3251479,0.32052577,0.018450167
0.24739175,0.70336956,0.39118728,0.40265042,0.40194684,0.9761523
0.27774853,0.70896816,0.44980076,0.4308688,0.40954524,0.031805657
0.27358082,0.6812783,0.40127417,0.41658404,0.40620235,0.0479788
0.28723463,0.6672141,0.39373595,0.4165822,0.40912566,0.0384329
0.2662142,0.61583215,0.32690576,0.36613494,0.36098945,0.03220943
0.24662066,0.5790428,0.37405685,0.3607825,0.35014656,0.02259007
0.24485815,0.6165417,0.33676895,0.33905652,0.33138424,0.031151276
0.25296947,0.6039728,0.3065507,0.32706648,0.32063317,0.037440166
0.25646216,0.60621774,0.21018842,0.2603525,0.25727645,0.033147328
0.25300854,0.6407771,0.29592872,0.28390074,0.26874343,0.037184708
0.23828793,0.6608328,0.3005256,0.2990996,0.2882141,0.03975823
0.22097768,0.6263024,0.096890174,0.1970857,0.19887903,0.874199
0.18498184,0.589488,0.22098003,0.22260709,0.21206076,0.06766566
0.19412866,0.6607599,0.19755486,0.24788564,0.24229577,0.96018267
0.4475301,0.92348254,0.25772837,0.3280114,0.34296387,0.60031074
0.45018303,0.9063749,0.29778704,0.28573334,0.287748,0.53545237
0.46949825,0.8890567,0.2447945,0.2725235,0.28411284,0.5574962
0.45001698,0.8833704,0.23963842,0.28425255,0.29746547,0.535414
0.46178824,0.8764398,0.24507198,0.23159699,0.23188683,0.48719752
0.45577687,0.8842464,0.28988776,0.2696401,0.25901732,0.4940058
0.42869973,0.9037164,0.29326066,0.30133155,0.3058885,0.45808592
0.4490057,0.97531307,0.36034748,0.35504925,0.35805395,0.40078208
0.44033024,0.9729902,0.36920983,0.35988957,0.3586844,0.42465338
0.43897423,0.97506136,0.3159155,0.3300873,0.3351676,0.39702275
0.46800652,0.97471863,0.38299754,0.3748801,0.3770302,0.36835435
0.4694767,0.97720736,0.36393484,0.3823992,0.39277592,0.3815905
0.49571604,0.974446,0.45172125,0.46191564,0.4847713,0.4278372
0.49189475,0.96591824,0.42143422,0.43934497,0.45899734,0.4571958
0.49313152,0.9623666,0.42509213,0.420237,0.42961225,0.49450472
0.47597575,0.96067286,0.46896943,0.44564182,0.44120455,0.43663996
0.4958309,0.96919334,0.448695,0.4504785,0.4699752,0.43707648
0.47317383,0.9561551,0.50462496,0.48738435,0.49074128,0.45565853
0.49171916,0.9669971,0.508734,0.48442325,0.48637405,0.43374145
0.4990352,0.9690195,0.43131652,0.44696444,0.4683425,0.45554104
0.49117875,0.96405923,0.481827,0.48116216,0.50058275,0.4188074
0.51470965,0.9629154,0.53051573,0.50458086,0.5124297,0.46078432
0.4904547,0.9650613,0.5329714,0.5313159,0.5574756,0.43471205
0.49468157,0.9753273,0.51502764,0.5176954,0.5433871,0.39554513
0.17632231,0.582463,0.47451982,0.45125392,0.4176226,0.116021246
0.20399505,0.64575696,0.4360309,0.45172903,0.43319947,0.12732622
0.16103062,0.6592559,0.46003723,0.4350424,0.39966992,0.12359351
0.20098875,0.5719301,0.49249804,0.46777785,0.4345341,0.12273643
0.1968203,0.57550937,0.4858655,0.49009132,0.47322822,0.14881212
0.18613061,0.5988678,0.5485682,0.516298,0.47374663,0.14394908
0.19458985,0.6295995,0.554385,0.535116,0.5092951,0.15080453
0.20497808,0.61482,0.52004474,0.5052281,0.48247713,0.1596776
0.1864487,0.6033553,0.46866152,0.48430532,0.46473974,0.11540934
0.19417657,0.60770345,0.50506526,0.47435707,0.42947316,0.14960589
0.1950878,0.63391995,0.47231022,0.45875052,0.43456644,0.15429741
0.19411927,0.6976656,0.5225891,0.50003856,0.46703592,0.15476109
0.20588736,0.7712287,0.53692704,0.52248275,0.49495077,0.16166699
0.19879846,0.85765177,0.5317705,0.5059037,0.46194723,0.1447542
0.20894831,0.813743,0.56161916,0.53228796,0.48584706,0.16600809
0.20904234,0.8753729,0.5383848,0.5249479,0.4940973,0.15146725
0.19914542,0.88397604,0.59274423,0.55932915,0.49743614,0.1536855
0.21073364,0.89476186,0.60239506,0.5710256,0.5115203,0.18074022
0.19897678,0.8914736,0.59898597,0.5781762,0.5332261,0.16303962
0.21413706,0.8536013,0.58557576,0.5643442,0.5241507,0.16726762
0.22108726,0.9383835,0.6279559,0.5987692,0.53874123,0.16859594
0.23814897,0.94069594,0.58066565,0.59271663,0.56780016,0.13707119
0.21822497,0.892837,0.481938,0.5446313,0.524801,0.16632232
0.22873153,0.89245266,0.43909597,0.44493034,0.42192134,0.15402861
0.324179,0.70289624,0.24547967,0.26434934,0.26216286,0.028853906
0.27482376,0.7643518,0.1869002,0.26686746,0.26839405,0.9726428
0.28973365,0.67398596,0.25570393,0.2534601,0.24822532,0.02374631
0.28769815,0.64919525,0.34076223,0.3305763,0.3218796,0.029651586
0.28365096,0.6492318,0.32926384,0.36303595,0.35709855,0.036640964
0.2818128,0.66110677,0.31596214,0.3388877,0.34458277,0.9874772
0.2504708,0.673974,0.3148258,0.36808026,0.36824077,0.91868055
0.26175007,0.67281646,0.32116598,0.32349202,0.32312578,0.93404573
0.24808896,0.6592937,0.26951912,0.33609733,0.33637303,0.92763263
0.2657166,0.6418687,0.25461787,0.26303366,0.26289886,0.95661724
0.27077273,0.6514508,0.23054422,0.27825558,0.28269124,0.9733238
0.2566109,0.66328293,0.34061822,0.33750194,0.3277731,0.032249823
0.260361,0.67504823,0.37319177,0.38945657,0.3805795,0.03229544
0.24429245,0.5833388,0.26071602,0.33577138,0.33410236,0.026514636
0.23267318,0.6092373,0.3163466,0.31747702,0.31221238,0.018408807
0.21987994,0.6380129,0.33538976,0.33605996,0.3274831,0.022037191
0.21399477,0.6377567,0.1405738,0.27129766,0.2718996,0.9284684
0.20141701,0.6084062,0.24141313,0.23578289,0.22457266,0.03021666
0.21086568,0.64429665,0.2565841,0.29293874,0.28321233,0.028714126
0.20440301,0.50125116,0.14473616,0.19483082,0.19235405,0.03813192
0.18800445,0.60682327,0.20922206,0.20128116,0.18823093,0.03382517
0.17757228,0.6350892,0.07972684,0.16735138,0.16742872,0.83474636
0.17819306,0.56627905,0.08552028,0.14689964,0.14715803,0.8681722
0.13424914,0.63762814,0.19796331,0.19494598,0.17932488,0.10330002
0.40906662,0.84010214,0.16632435,0.17665373,0.17381324,0.24398984
0.3811522,0.8206104,0.14571533,0.14477992,0.1408947,0.27021065
0.402214,0.8106096,0.14512725,0.14016335,0.13448128,0.17109835
0.3688061,0.81746656,0.14002389,0.13326855,0.12405616,0.16207623
0.36801767,0.8617511,0.15363766,0.14909515,0.1408821,0.15014127
0.37307745,0.8176574,0.18556963,0.17739902,0.16681367,0.13442756
0.3561352,0.82024556,0.1579052,0.15337147,0.14404641,0.15399143
0.39354077,0.8233768,0.19582434,0.18864526,0.17997035,0.17342639
0.36186785,0.8293463,0.15962422,0.18307078,0.17509991,0.17114758
0.35308728,0.8266798,0.13271648,0.12597957,0.11770192,0.2621646
0.35917968,0.759833,0.15765126,0.15358116,0.14552465,0.21369092
0.36544803,0.7749599,0.2145388,0.20445378,0.18803303,0.24184225
0.3758493,0.79307264,0.2255813,0.21482754,0.199576,0.30035684
0.38849846,0.7595697,0.20456073,0.2219927,0.21590137,0.24438417
0.38423178,0.7462108,0.20669748,0.19727135,0.18619592,0.35516128
0.3790556,0.7564697,0.21273355,0.21300939,0.20659089,0.29501814
0.37119737,0.8076022,0.18660586,0.20949338,0.20438242,0.29514623
0.38538215,0.7715101,0.1877156,0.18247476,0.17533135,0.27973366
0.36083695,0.82599044,0.1620054,0.17002638,0.16494209,0.2883457
0.36249706,0.83784425,0.17679991,0.19194072,0.1855313,0.2461735
0.364809,0.84062964,0.1529612,0.18012995,0.17466488,0.25796512
0.37032622,0.8106674,0.1430314,0.17140897,0.16733517,0.269705
0.37149063,0.78458375,0.19911993,0.19299524,0.1821645,0.19359802
0.36224264,0.7848933,0.17956513,0.17420787,0.16470157,0.18171935
0.31984738,0.92006946,0.5086858,0.51203513,0.49196416,0.20538957
0.3082753,0.8890559,0.4743092,0.4629069,0.43736318,0.19492534
0.32388026,0.94440114,0.56724197,0.5453266,0.50248486,0.23051746
0.3314624,0.9455898,0.508491,0.5118956,0.49110192,0.17399515
0.36850092,0.96130764,0.45374912,0.47670856,0.46118823,0.20197117
0.37894663,0.9519696,0.37233064,0.41177616,0.39972848,0.27569407
0.39983207,0.9480236,0.29578918,0.38537434,0.38766018,0.36122277
0.39568472,0.9371161,0.26393127,0.26328117,0.26417315,0.43545958
0.39868647,0.9318947,0.27892256,0.29000616,0.28975233,0.4060061
0.42511323,0.9128157,0.25709566,0.27342412,0.27737615,0.40678397
0.39977875,0.9070044,0.23305225,0.27908286,0.28399947,0.41428792
0.38213056,0.9203929,0.2143967,0.21918477,0.21986832,0.40344107
0.39658383,0.8689117,0.26429296,0.2545719,0.25270432,0.4408095
0.38312313,0.95470357,0.16654646,0.22690941,0.2220798,0.31413034
0.37769502,0.95773214,0.19560859,0.19596592,0.19224006,0.32268092
0.3754947,0.9735975,0.12548694,0.17198,0.16646422,0.2900476
0.40531135,0.9715996,0.12534468,0.14449096,0.14131327,0.24517357
0.41582438,0.9697815,0.14719968,0.13702536,0.13142772,0.26236194
0.39456388,0.9766183,0.13078356,0.13464984,0.13039753,0.20590597
0.40759015,0.97997016,0.13222957,0.12378083,0.117138386,0.18053696
0.37658685,0.97669137,0.100504816,0.099993125,0.09578226,0.16159616
0.34587812,0.9775579,0.14240941,0.131332,0.11762475,0.1629605
0.3779143,0.9804237,0.12860696,0.123506166,0.11577841,0.112409204
0.36864707,0.9677481,0.115220025,0.12545289,0.118369155,0.12425582
0.36637652,0.8937111,0.26179618,0.25089312,0.23693366,0.22526096
0.3471317,0.93787885,0.21457252,0.21350282,0.20325416,0.21306747
0.36760613,0.9328894,0.26739666,0.25096208,0.23079686,0.16843133
0.36850363,0.91101325,0.27583092,0.25863642,0.23773244,0.17181799
0.34994218,0.94759583,0.241563,0.2446436,0.23263814,0.13724972
0.36035642,0.93552107,0.26756397,0.25217634,0.23258421,0.1376726
0.36965093,0.915877,0.26264498,0.24603868,0.22688295,0.1357697
0.34757492,0.9191932,0.25546914,0.24681203,0.2323931,0.12872458
0.35056135,0.9124245,0.2701259,0.2574473,0.23923062,0.116098784
0.35894743,0.91679376,0.28701693,0.27153665,0.25190395,0.14338544
0.38076514,0.9214766,0.2739994,0.2617948,0.24784373,0.13321671
0.35624978,0.93291163,0.27793992,0.2690513,0.25328594,0.19433984
0.3772953,0.9250686,0.27630785,0.2598882,0.24128553,0.16674481
0.3639752,0.9328601,0.2611772,0.2607563,0.25049478,0.19939296
0.35311878,0.9394757,0.28112102,0.27350837,0.25795424,0.20307583
0.3617464,0.94687766,0.2194269,0.2259047,0.2160269,0.14900358
0.36112937,0.9555673,0.2150739,0.20184228,0.1848065,0.1558116
0.36156845,0.947004,0.16081937,0.17057368,0.16231759,0.15617669
0.34983376,0.9507513,0.20156798,0.19857243,0.18695429,0.13195312
0.36152625,0.9434149,0.15172462,0.16304785,0.15627603,0.20722568
0.380353,0.94834524,0.09101831,0.13256659,0.12973098,0.20261835
0.37968153,0.9588484,0.061621856,0.0777128,0.07847201,0.2948449
0.37321573,0.9576146,0.05676554,0.06306214,0.06340815,0.27011523
0.37987876,0.95463884,0.04025438,0.05269996,0.05289846,0.1872772
0.39275715,0.8082938,0.15166709,0.15936145,0.15654412,0.28890595
0.38481367,0.8188697,0.13447914,0.135558,0.13199711,0.24537255
0.3942587,0.7945576,0.17907311,0.16941282,0.15848799,0.21754634
0.39036435,0.8058344,0.16288477,0.15723413,0.15007587,0.18493144
0.38088623,0.8287042,0.17755768,0.17730047,0.17116314,0.17996807
0.38683677,0.8100489,0.17863289,0.16781728,0.15450191,0.20717204
0.39297095,0.8113612,0.16874835,0.16015011,0.15069143,0.18922994
0.40987065,0.7969189,0.103126414,0.14210832,0.13942862,0.15877678
0.39298517,0.8225734,0.17031845,0.16124918,0.15139699,0.19309284
0.37733525,0.8296989,0.17360859,0.17455931,0.16802315,0.17463863
0.39373982,0.89165235,0.15998265,0.152492,0.14484383,0.20163663
0.3850434,0.8891231,0.19878499,0.1931874,0.18618292,0.23046018
0.3819519,0.95160645,0.22492614,0.21755493,0.20999625,0.2868442
0.3806018,0.9650979,0.1739544,0.19956157,0.19318157,0.25052774
0.39384785,0.95897216,0.17639303,0.19220167,0.1870365,0.24666135
0.4132968,0.9641988,0.16690351,0.19244969,0.18888499,0.25757632
0.43868333,0.9689033,0.1870015,0.20954044,0.2073402,0.23737077
0.45018506,0.97013533,0.19768672,0.194436,0.19494548,0.30296737
0.39975014,0.97629005,0.15574847,0.18497875,0.18025947,0.26091465
0.42940453,0.9706928,0.19368115,0.19204263,0.19234514,0.33094758
0.45318457,0.9718292,0.14978528,0.15911692,0.15990734,0.2988014
0.43991902,0.9686613,0.1516373,0.16522191,0.16472962,0.26770538
0.43143314,0.96509147,0.15540114,0.16469282,0.16268857,0.23823941
0.42956698,0.9647746,0.14320935,0.1574282,0.15503132,0.22829841
0.34317774,0.8012487,0.42975336,0.42074096,0.39919794,0.18577787
0.34977698,0.86895937,0.4361094,0.42199537,0.39730257,0.16302846
0.35097796,0.9092248,0.44446197,0.4286917,0.40088484,0.17339267
0.3548899,0.92753315,0.4670015,0.46938166,0.44956535,0.17996606
0.3582926,0.9439226,0.50383705,0.47296336,0.41828588,0.16101526
0.356182,0.9410961,0.463252,0.450644,0.42371142,0.19264475
0.35560524,0.9448301,0.50111556,0.48251212,0.4484022,0.20970562
0.38287395,0.92606765,0.467653,0.45751017,0.43540958,0.16304712
0.39548117,0.8852667,0.47259358,0.45525295,0.42942017,0.20612848
0.41145295,0.85040796,0.41984078,0.46226928,0.45672312,0.20101233
0.39880484,0.8729139,0.38054544,0.38172004,0.36990187,0.2449344
0.4048732,0.92129433,0.32152376,0.37595463,0.36876452,0.2639448
0.41175067,0.8988329,0.31218123,0.31506386,0.3085302,0.28411072
0.41687065,0.9174209,0.2899078,0.2967618,0.291837,0.27337372
0.42449015,0.94641155,0.25429404,0.29050457,0.28809977,0.2667413
0.41713694,0.9730837,0.2459786,0.27176988,0.2671074,0.26496962
0.4507365,0.9786084,0.26833105,0.2513622,0.24142723,0.24302994
0.4232428,0.9816011,0.33602256,0.3134639,0.29095995,0.27485523
0.41621217,0.97684824,0.39851668,0.37614796,0.3515283,0.35779718
0.41568556,0.97537816,0.400576,0.38146326,0.3637663,0.3875548
0.42096925,0.97914404,0.3578619,0.3548925,0.35364303,0.39909166
0.42246053,0.96722186,0.39863166,0.38832438,0.38338003,0.42381355
0.40005958,0.9213017,0.38964096,0.40123412,0.4000953,0.4272644
0.39887744,0.9300878,0.41865882,0.41362298,0.40302554,0.38473693
0.33265665,0.9250994,0.085684694,0.092073895,0.086839035,0.1406501
0.32047465,0.93546766,0.0919569,0.09449949,0.089495786,0.19850595
0.29293293,0.9425075,0.12738818,0.15122028,0.14074364,0.16113469
0.31142652,0.92342734,0.16653092,0.16100794,0.14858672,0.15046501
0.3019166,0.93733954,0.19617048,0.18687019,0.17082141,0.1748973
0.30322462,0.935889,0.18007848,0.2056815,0.19253148,0.15587401
