0,1,2,3,4
0.47058824,0.22950819,0.6727273,0.0,0.0
0.4852941,0.22950819,0.6727273,0.0,0.0
0.4852941,0.22950819,0.6545454,0.037037037,0.0
0.47058824,0.21311475,0.6727273,0.074074075,0.0
0.47058824,0.21311475,0.6545454,0.11111111,0.0
0.4852941,0.21311475,0.6545454,0.14814815,0.0
0.47058824,0.21311475,0.6363636,0.18518518,0.0
0.47058824,0.19672132,0.6363636,0.22222222,0.0
0.47058824,0.19672132,0.6181818,0.25925925,0.0
0.47058824,0.19672132,0.6,0.2962963,0.0
0.45588234,0.18032786,0.6,0.33333334,0.0
0.44117647,0.18032786,0.6,0.37037036,0.0
0.44117647,0.16393442,0.6,0.4074074,0.0
0.44117647,0.16393442,0.6,0.44444445,0.0
0.42647058,0.16393442,0.58181816,0.4814815,0.0
0.42647058,0.16393442,0.58181816,0.5555556,0.0
0.42647058,0.16393442,0.56363636,0.5925926,0.0
0.42647058,0.16393442,0.54545456,0.6296296,0.0
0.42647058,0.16393442,0.5272727,0.7037037,0.0
0.42647058,0.16393442,0.5272727,0.7407407,0.0
0.42647058,0.16393442,0.5272727,0.7777778,0.0
0.47058824,0.19672132,0.6363636,0.22222222,0.0
0.47058824,0.19672132,0.6181818,0.25925925,0.0
0.47058824,0.19672132,0.6,0.2962963,0.0
0.45588234,0.18032786,0.6,0.33333334,0.0
0.44117647,0.18032786,0.6,0.37037036,0.0
0.44117647,0.16393442,0.6,0.4074074,0.0
0.44117647,0.16393442,0.6,0.44444445,0.0
0.42647058,0.16393442,0.58181816,0.4814815,0.0
0.42647058,0.16393442,0.58181816,0.5555556,0.0
0.42647058,0.16393442,0.56363636,0.5925926,0.0
0.42647058,0.16393442,0.54545456,0.6296296,0.0
0.42647058,0.16393442,0.5272727,0.7037037,0.0
0.42647058,0.16393442,0.5272727,0.7407407,0.0
0.42647058,0.16393442,0.5272727,0.7777778,0.0
0.42647058,0.16393442,0.5272727,0.8148148,0.0
0.42647058,0.16393442,0.5272727,0.8518518,0.0
0.42647058,0.16393442,0.54545456,0.8888889,0.0
0.42647058,0.16393442,0.56363636,0.9259259,0.0
0.44117647,0.16393442,0.56363636,0.962963,0.0
0.42647058,0.14754099,0.58181816,1.0,0.0
0.42647058,0.16393442,0.58181816,0.0,0.0
0.4117647,0.13114753,0.58181816,0.0,0.0
0.38235295,0.114754096,0.58181816,0.0,0.0
0.3529412,0.16393442,0.58181816,0.0,0.0
0.42647058,0.16393442,0.54545456,0.6296296,0.0
0.42647058,0.16393442,0.5272727,0.7037037,0.0
0.42647058,0.16393442,0.5272727,0.7407407,0.0
0.42647058,0.16393442,0.5272727,0.7777778,0.0
0.42647058,0.16393442,0.5272727,0.8148148,0.0
0.42647058,0.16393442,0.5272727,0.8518518,0.0
0.42647058,0.16393442,0.54545456,0.8888889,0.0
0.42647058,0.16393442,0.56363636,0.9259259,0.0
0.44117647,0.16393442,0.56363636,0.962963,0.0
0.42647058,0.14754099,0.58181816,1.0,0.0
0.42647058,0.16393442,0.58181816,0.0,0.0
0.4117647,0.13114753,0.58181816,0.0,0.0
0.38235295,0.114754096,0.58181816,0.0,0.0
0.3529412,0.16393442,0.58181816,0.0,0.0
0.3382353,0.14754099,0.6,0.0,0.0
0.32352942,0.13114753,0.6,0.0,0.0
0.30882353,0.13114753,0.6181818,0.0,0.0
0.29411766,0.114754096,0.6363636,0.0,0.0
0.27941176,0.114754096,0.6545454,0.0,0.0
0.27941176,0.09836066,0.6545454,0.0,0.0
0.2647059,0.09836066,0.6727273,0.0,0.0
0.2647059,0.09836066,0.6909091,0.0,0.0
0.2647059,0.114754096,0.7090909,0.0,0.0
0.25,0.114754096,0.72727275,0.0,0.0
0.42647058,0.16393442,0.58181816,0.0,0.0
0.4117647,0.13114753,0.58181816,0.0,0.0
0.38235295,0.114754096,0.58181816,0.0,0.0
0.3529412,0.16393442,0.58181816,0.0,0.0
0.3382353,0.14754099,0.6,0.0,0.0
0.32352942,0.13114753,0.6,0.0,0.0
0.30882353,0.13114753,0.6181818,0.0,0.0
0.29411766,0.114754096,0.6363636,0.0,0.0
0.27941176,0.114754096,0.6545454,0.0,0.0
0.27941176,0.09836066,0.6545454,0.0,0.0
0.2647059,0.09836066,0.6727273,0.0,0.0
0.2647059,0.09836066,0.6909091,0.0,0.0
0.2647059,0.114754096,0.7090909,0.0,0.0
0.25,0.114754096,0.72727275,0.0,0.0
0.27941176,0.13114753,0.7090909,0.0,0.0
0.29411766,0.14754099,0.7090909,0.0,0.0
0.27941176,0.14754099,0.7090909,0.0,0.0
0.27941176,0.16393442,0.7090909,0.0,0.0
0.27941176,0.16393442,0.72727275,0.0,0.0
0.29411766,0.13114753,0.74545455,0.0,0.0
0.25,0.13114753,0.74545455,0.0,0.0
0.27941176,0.114754096,0.76363635,0.0,0.0
0.23529412,0.114754096,0.78181815,0.0,0.0
0.23529412,0.09836066,0.78181815,0.0,0.0
0.2647059,0.09836066,0.6727273,0.0,0.0
0.2647059,0.09836066,0.6909091,0.0,0.0
0.2647059,0.114754096,0.7090909,0.0,0.0
0.25,0.114754096,0.72727275,0.0,0.0
0.27941176,0.13114753,0.7090909,0.0,0.0
0.29411766,0.14754099,0.7090909,0.0,0.0
0.27941176,0.14754099,0.7090909,0.0,0.0
0.27941176,0.16393442,0.7090909,0.0,0.0
0.27941176,0.16393442,0.72727275,0.0,0.0
0.29411766,0.13114753,0.74545455,0.0,0.0
0.25,0.13114753,0.74545455,0.0,0.0
0.27941176,0.114754096,0.76363635,0.0,0.0
0.23529412,0.114754096,0.78181815,0.0,0.0
0.23529412,0.09836066,0.78181815,0.0,0.0
0.23529412,0.09836066,0.8,0.0,0.0
0.20588236,0.06557377,0.8,0.0,0.0
0.20588236,0.032786883,0.8,0.0,0.0
0.20588236,0.016393442,0.8,0.0,0.0
0.20588236,0.0,0.8,0.0,0.0
0.19117647,0.016393442,0.8,0.0,0.0
0.19117647,0.0,0.8,0.0,0.0
0.19117647,0.04918033,0.78181815,0.0,0.0
0.20588236,0.04918033,0.8,0.0,0.0
0.19117647,0.04918033,0.78181815,0.0,0.0
0.25,0.13114753,0.74545455,0.0,0.0
0.27941176,0.114754096,0.76363635,0.0,0.0
0.23529412,0.114754096,0.78181815,0.0,0.0
0.23529412,0.09836066,0.78181815,0.0,0.0
0.23529412,0.09836066,0.8,0.0,0.0
0.20588236,0.06557377,0.8,0.0,0.0
0.20588236,0.032786883,0.8,0.0,0.0
0.20588236,0.016393442,0.8,0.0,0.0
0.20588236,0.0,0.8,0.0,0.0
0.19117647,0.016393442,0.8,0.0,0.0
0.19117647,0.0,0.8,0.0,0.0
0.19117647,0.04918033,0.78181815,0.0,0.0
0.20588236,0.04918033,0.8,0.0,0.0
0.19117647,0.04918033,0.78181815,0.0,0.0
0.20588236,0.04918033,0.8,0.0,0.0
0.20588236,0.06557377,0.8,0.0,0.0
0.22058824,0.08196721,0.8,0.0,0.0
0.22058824,0.09836066,0.8,0.0,0.0
0.22058824,0.114754096,0.78181815,0.0,0.0
0.23529412,0.13114753,0.74545455,0.0,0.0
0.2647059,0.13114753,0.74545455,0.0,0.0
0.25,0.13114753,0.72727275,0.0,0.0
0.23529412,0.13114753,0.72727275,0.0,0.0
0.25,0.13114753,0.72727275,0.0,0.0
0.19117647,0.0,0.8,0.0,0.0
0.19117647,0.04918033,0.78181815,0.0,0.0
0.20588236,0.04918033,0.8,0.0,0.0
0.19117647,0.04918033,0.78181815,0.0,0.0
0.20588236,0.04918033,0.8,0.0,0.0
0.20588236,0.06557377,0.8,0.0,0.0
0.22058824,0.08196721,0.8,0.0,0.0
0.22058824,0.09836066,0.8,0.0,0.0
0.22058824,0.114754096,0.78181815,0.0,0.0
0.23529412,0.13114753,0.74545455,0.0,0.0
0.2647059,0.13114753,0.74545455,0.0,0.0
0.25,0.13114753,0.72727275,0.0,0.0
0.23529412,0.13114753,0.72727275,0.0,0.0
0.25,0.13114753,0.72727275,0.0,0.0
0.25,0.13114753,0.74545455,0.0,0.0
0.2647059,0.09836066,0.76363635,0.0,0.0
0.2647059,0.114754096,0.76363635,0.0,0.0
0.23529412,0.016393442,0.76363635,0.0,0.0
0.2647059,0.09836066,0.78181815,0.0,0.0
0.2647059,0.04918033,0.76363635,0.0,0.0
0.22058824,0.032786883,0.76363635,0.0,0.0
0.22058824,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.78181815,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.2647059,0.13114753,0.74545455,0.0,0.0
0.25,0.13114753,0.72727275,0.0,0.0
0.23529412,0.13114753,0.72727275,0.0,0.0
0.25,0.13114753,0.72727275,0.0,0.0
0.25,0.13114753,0.74545455,0.0,0.0
0.2647059,0.09836066,0.76363635,0.0,0.0
0.2647059,0.114754096,0.76363635,0.0,0.0
0.23529412,0.016393442,0.76363635,0.0,0.0
0.2647059,0.09836066,0.78181815,0.0,0.0
0.2647059,0.04918033,0.76363635,0.0,0.0
0.22058824,0.032786883,0.76363635,0.0,0.0
0.22058824,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.78181815,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.20588236,0.06557377,0.78181815,0.0,0.0
0.20588236,0.08196721,0.78181815,0.0,0.0
0.22058824,0.09836066,0.8,0.0,0.0
0.22058824,0.114754096,0.8,0.0,0.0
0.23529412,0.13114753,0.8,0.0,0.0
0.23529412,0.14754099,0.78181815,0.0,0.0
0.2647059,0.14754099,0.76363635,0.0,0.0
0.22058824,0.032786883,0.76363635,0.0,0.0
0.22058824,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.78181815,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.20588236,0.08196721,0.76363635,0.0,0.0
0.20588236,0.06557377,0.78181815,0.0,0.0
0.20588236,0.08196721,0.78181815,0.0,0.0
0.22058824,0.09836066,0.8,0.0,0.0
0.22058824,0.114754096,0.8,0.0,0.0
0.23529412,0.13114753,0.8,0.0,0.0
0.23529412,0.14754099,0.78181815,0.0,0.0
0.2647059,0.14754099,0.76363635,0.0,0.0
0.2647059,0.16393442,0.76363635,0.0,0.0
0.2647059,0.18032786,0.76363635,0.0,0.0
0.2647059,0.18032786,0.76363635,0.0,0.0
0.27941176,0.16393442,0.76363635,0.0,0.0
0.2647059,0.16393442,0.76363635,0.0,0.0
0.2647059,0.08196721,0.78181815,0.0,0.0
0.2647059,0.114754096,0.8,0.0,0.0
0.27941176,0.08196721,0.78181815,0.0,0.0
0.2647059,0.04918033,0.8,0.0,0.0
0.27941176,0.04918033,0.8,0.0,0.0
0.22058824,0.114754096,0.8,0.0,0.0
0.23529412,0.13114753,0.8,0.0,0.0
0.23529412,0.14754099,0.78181815,0.0,0.0
0.2647059,0.14754099,0.76363635,0.0,0.0
0.2647059,0.16393442,0.76363635,0.0,0.0
0.2647059,0.18032786,0.76363635,0.0,0.0
0.2647059,0.18032786,0.76363635,0.0,0.0
0.27941176,0.16393442,0.76363635,0.0,0.0
0.2647059,0.16393442,0.76363635,0.0,0.0
0.2647059,0.08196721,0.78181815,0.0,0.0
0.2647059,0.114754096,0.8,0.0,0.0
0.27941176,0.08196721,0.78181815,0.0,0.0
0.2647059,0.04918033,0.8,0.0,0.0
0.27941176,0.04918033,0.8,0.0,0.0
0.27941176,0.04918033,0.8,0.0,0.0
0.27941176,0.04918033,0.8,0.0,0.0
0.2647059,0.016393442,0.8181818,0.0,0.0
0.25,0.06557377,0.8181818,0.0,0.0
0.23529412,0.04918033,0.8,0.0,0.0
0.22058824,0.06557377,0.8,0.0,0.0
0.23529412,0.06557377,0.8,0.0,0.0
0.22058824,0.09836066,0.8181818,0.0,0.0
0.23529412,0.08196721,0.8181818,0.0,0.0
0.25,0.114754096,0.8181818,0.0,0.0
0.2647059,0.114754096,0.8,0.0,0.0
0.27941176,0.08196721,0.78181815,0.0,0.0
0.2647059,0.04918033,0.8,0.0,0.0
0.27941176,0.04918033,0.8,0.0,0.0
0.27941176,0.04918033,0.8,0.0,0.0
0.27941176,0.04918033,0.8,0.0,0.0
0.2647059,0.016393442,0.8181818,0.0,0.0
0.25,0.06557377,0.8181818,0.0,0.0
0.23529412,0.04918033,0.8,0.0,0.0
0.22058824,0.06557377,0.8,0.0,0.0
0.23529412,0.06557377,0.8,0.0,0.0
0.22058824,0.09836066,0.8181818,0.0,0.0
0.23529412,0.08196721,0.8181818,0.0,0.0
0.25,0.114754096,0.8181818,0.0,0.0
0.2647059,0.13114753,0.8181818,0.0,0.0
0.29411766,0.14754099,0.8181818,0.0,0.0
0.27941176,0.16393442,0.8,0.0,0.0
0.27941176,0.18032786,0.78181815,0.0,0.0
0.29411766,0.19672132,0.76363635,0.0,0.0
0.29411766,0.19672132,0.74545455,0.0,0.0
0.32352942,0.18032786,0.74545455,0.0,0.0
0.30882353,0.16393442,0.74545455,0.0,0.0
0.30882353,0.13114753,0.74545455,0.0,0.0
0.32352942,0.13114753,0.76363635,0.0,0.0
0.23529412,0.06557377,0.8,0.0,0.0
0.22058824,0.09836066,0.8181818,0.0,0.0
0.23529412,0.08196721,0.8181818,0.0,0.0
0.25,0.114754096,0.8181818,0.0,0.0
0.2647059,0.13114753,0.8181818,0.0,0.0
0.29411766,0.14754099,0.8181818,0.0,0.0
0.27941176,0.16393442,0.8,0.0,0.0
0.27941176,0.18032786,0.78181815,0.0,0.0
0.29411766,0.19672132,0.76363635,0.0,0.0
0.29411766,0.19672132,0.74545455,0.0,0.0
0.32352942,0.18032786,0.74545455,0.0,0.0
0.30882353,0.16393442,0.74545455,0.0,0.0
0.30882353,0.13114753,0.74545455,0.0,0.0
0.32352942,0.13114753,0.76363635,0.0,0.0
0.30882353,0.06557377,0.74545455,0.0,0.0
0.30882353,0.08196721,0.74545455,0.0,0.0
0.27941176,0.08196721,0.74545455,0.0,0.0
0.27941176,0.04918033,0.74545455,0.0,0.0
0.27941176,0.032786883,0.72727275,0.0,0.0
0.30882353,0.04918033,0.72727275,0.0,0.0
0.29411766,0.04918033,0.72727275,0.0,0.0
0.30882353,0.06557377,0.7090909,0.0,0.0
0.32352942,0.06557377,0.7090909,0.0,0.0
0.32352942,0.06557377,0.6909091,0.0,0.0
0.32352942,0.18032786,0.74545455,0.0,0.0
0.30882353,0.16393442,0.74545455,0.0,0.0
0.30882353,0.13114753,0.74545455,0.0,0.0
0.32352942,0.13114753,0.76363635,0.0,0.0
0.30882353,0.06557377,0.74545455,0.0,0.0
0.30882353,0.08196721,0.74545455,0.0,0.0
0.27941176,0.08196721,0.74545455,0.0,0.0
0.27941176,0.04918033,0.74545455,0.0,0.0
0.27941176,0.032786883,0.72727275,0.0,0.0
0.30882353,0.04918033,0.72727275,0.0,0.0
0.29411766,0.04918033,0.72727275,0.0,0.0
0.30882353,0.06557377,0.7090909,0.0,0.0
0.32352942,0.06557377,0.7090909,0.0,0.0
0.32352942,0.06557377,0.6909091,0.0,0.0
0.32352942,0.06557377,0.6909091,0.0,0.0
0.3529412,0.09836066,0.6909091,0.0,0.0
0.3529412,0.114754096,0.6909091,0.0,0.0
0.3529412,0.114754096,0.7090909,0.0,0.0
0.3382353,0.14754099,0.7090909,0.0,0.0
0.3529412,0.14754099,0.6909091,0.0,0.0
0.3529412,0.16393442,0.6727273,0.0,0.0
0.36764705,0.18032786,0.6363636,0.0,0.0
0.3529412,0.18032786,0.6363636,0.0,0.0
0.3529412,0.18032786,0.6181818,0.0,0.0
0.29411766,0.04918033,0.72727275,0.0,0.0
0.30882353,0.06557377,0.7090909,0.0,0.0
0.32352942,0.06557377,0.7090909,0.0,0.0
0.32352942,0.06557377,0.6909091,0.0,0.0
0.32352942,0.06557377,0.6909091,0.0,0.0
0.3529412,0.09836066,0.6909091,0.0,0.0
0.3529412,0.114754096,0.6909091,0.0,0.0
0.3529412,0.114754096,0.7090909,0.0,0.0
0.3382353,0.14754099,0.7090909,0.0,0.0
0.3529412,0.14754099,0.6909091,0.0,0.0
0.3529412,0.16393442,0.6727273,0.0,0.0
0.36764705,0.18032786,0.6363636,0.0,0.0
0.3529412,0.18032786,0.6363636,0.0,0.0
0.3529412,0.18032786,0.6181818,0.0,0.0
0.3529412,0.18032786,0.6181818,0.0,0.0
0.3382353,0.18032786,0.6181818,0.0,0.0
0.3382353,0.16393442,0.6363636,0.0,0.0
0.3382353,0.13114753,0.6363636,0.0,0.0
0.3382353,0.114754096,0.6363636,0.0,0.0
0.32352942,0.08196721,0.6545454,0.0,0.0
0.3529412,0.16393442,0.6545454,0.0,0.0
0.3529412,0.13114753,0.6545454,0.0,0.0
0.3382353,0.09836066,0.6545454,0.0,0.0
0.3382353,0.09836066,0.6545454,0.0,0.0
0.3529412,0.16393442,0.6727273,0.0,0.0
0.36764705,0.18032786,0.6363636,0.0,0.0
0.3529412,0.18032786,0.6363636,0.0,0.0
0.3529412,0.18032786,0.6181818,0.0,0.0
0.3529412,0.18032786,0.6181818,0.0,0.0
0.3382353,0.18032786,0.6181818,0.0,0.0
0.3382353,0.16393442,0.6363636,0.0,0.0
0.3382353,0.13114753,0.6363636,0.0,0.0
0.3382353,0.114754096,0.6363636,0.0,0.0
0.32352942,0.08196721,0.6545454,0.0,0.0
0.3529412,0.16393442,0.6545454,0.0,0.0
0.3529412,0.13114753,0.6545454,0.0,0.0
0.3382353,0.09836066,0.6545454,0.0,0.0
0.3382353,0.09836066,0.6545454,0.0,0.0
0.3382353,0.08196721,0.6545454,0.0,0.0
0.3382353,0.06557377,0.6545454,0.0,0.0
0.3382353,0.09836066,0.6545454,0.0,0.0
0.30882353,0.04918033,0.6545454,0.0,0.0
0.32352942,0.06557377,0.6545454,0.0,0.0
0.30882353,0.06557377,0.6545454,0.0,0.0
0.32352942,0.08196721,0.6727273,0.0,0.0
0.32352942,0.16393442,0.6909091,0.0,0.0
0.3382353,0.19672132,0.6909091,0.0,0.0
0.3382353,0.21311475,0.7090909,0.0,0.0
0.3529412,0.16393442,0.6545454,0.0,0.0
0.3529412,0.13114753,0.6545454,0.0,0.0
0.3382353,0.09836066,0.6545454,0.0,0.0
0.3382353,0.09836066,0.6545454,0.0,0.0
0.3382353,0.08196721,0.6545454,0.0,0.0
0.3382353,0.06557377,0.6545454,0.0,0.0
0.3382353,0.09836066,0.6545454,0.0,0.0
0.30882353,0.04918033,0.6545454,0.0,0.0
0.32352942,0.06557377,0.6545454,0.0,0.0
0.30882353,0.06557377,0.6545454,0.0,0.0
0.32352942,0.08196721,0.6727273,0.0,0.0
0.32352942,0.16393442,0.6909091,0.0,0.0
0.3382353,0.19672132,0.6909091,0.0,0.0
0.3382353,0.21311475,0.7090909,0.0,0.0
0.3529412,0.21311475,0.6909091,0.0,0.0
0.3529412,0.22950819,0.6909091,0.0,0.0
0.36764705,0.24590164,0.6909091,0.0,0.0
0.38235295,0.24590164,0.6727273,0.0,0.0
0.36764705,0.24590164,0.6909091,0.0,0.0
0.36764705,0.24590164,0.7090909,0.0,0.0
0.36764705,0.19672132,0.7090909,0.0,0.0
0.36764705,0.21311475,0.72727275,0.0,0.0
0.36764705,0.19672132,0.74545455,0.0,0.0
0.36764705,0.21311475,0.74545455,0.0,0.0
0.32352942,0.08196721,0.6727273,0.0,0.0
0.32352942,0.16393442,0.6909091,0.0,0.0
0.3382353,0.19672132,0.6909091,0.0,0.0
0.3382353,0.21311475,0.7090909,0.0,0.0
0.3529412,0.21311475,0.6909091,0.0,0.0
0.3529412,0.22950819,0.6909091,0.0,0.0
0.36764705,0.24590164,0.6909091,0.0,0.0
0.38235295,0.24590164,0.6727273,0.0,0.0
0.36764705,0.24590164,0.6909091,0.0,0.0
0.36764705,0.24590164,0.7090909,0.0,0.0
0.36764705,0.19672132,0.7090909,0.0,0.0
0.36764705,0.21311475,0.72727275,0.0,0.0
0.36764705,0.19672132,0.74545455,0.0,0.0
0.36764705,0.21311475,0.74545455,0.0,0.0
0.36764705,0.18032786,0.76363635,0.0,0.0
0.36764705,0.18032786,0.76363635,0.0,0.0
0.36764705,0.13114753,0.76363635,0.0,0.0
0.3382353,0.09836066,0.76363635,0.0,0.0
0.3382353,0.114754096,0.76363635,0.0,0.0
0.3382353,0.09836066,0.76363635,0.0,0.0
0.30882353,0.08196721,0.74545455,0.0,0.0
0.32352942,0.09836066,0.74545455,0.0,0.0
0.30882353,0.09836066,0.74545455,0.0,0.0
0.30882353,0.08196721,0.76363635,0.0,0.0
0.36764705,0.19672132,0.7090909,0.0,0.0
0.36764705,0.21311475,0.72727275,0.0,0.0
0.36764705,0.19672132,0.74545455,0.0,0.0
0.36764705,0.21311475,0.74545455,0.0,0.0
0.36764705,0.18032786,0.76363635,0.0,0.0
0.36764705,0.18032786,0.76363635,0.0,0.0
0.36764705,0.13114753,0.76363635,0.0,0.0
0.3382353,0.09836066,0.76363635,0.0,0.0
0.3382353,0.114754096,0.76363635,0.0,0.0
0.3382353,0.09836066,0.76363635,0.0,0.0
0.30882353,0.08196721,0.74545455,0.0,0.0
0.32352942,0.09836066,0.74545455,0.0,0.0
0.30882353,0.09836066,0.74545455,0.0,0.0
0.30882353,0.08196721,0.76363635,0.0,0.0
0.30882353,0.08196721,0.78181815,0.0,0.0
0.3382353,0.114754096,0.76363635,0.0,0.0
0.3529412,0.19672132,0.76363635,0.0,0.0
0.36764705,0.19672132,0.76363635,0.0,0.0
0.36764705,0.19672132,0.74545455,0.0,0.0
0.38235295,0.21311475,0.72727275,0.0,0.0
0.38235295,0.21311475,0.72727275,0.0,0.0
0.3970588,0.22950819,0.7090909,0.0,0.0
0.38235295,0.22950819,0.72727275,0.0,0.0
0.38235295,0.21311475,0.72727275,0.0,0.0
0.30882353,0.08196721,0.74545455,0.0,0.0
0.32352942,0.09836066,0.74545455,0.0,0.0
0.30882353,0.09836066,0.74545455,0.0,0.0
0.30882353,0.08196721,0.76363635,0.0,0.0
0.30882353,0.08196721,0.78181815,0.0,0.0
0.3382353,0.114754096,0.76363635,0.0,0.0
0.3529412,0.19672132,0.76363635,0.0,0.0
0.36764705,0.19672132,0.76363635,0.0,0.0
0.36764705,0.19672132,0.74545455,0.0,0.0
0.38235295,0.21311475,0.72727275,0.0,0.0
0.38235295,0.21311475,0.72727275,0.0,0.0
0.3970588,0.22950819,0.7090909,0.0,0.0
